y,u_at_x_mid,x,v_at_y_mid
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,-2.002716064453125000e-05,7.812500000000000000e-03,8.106231689453125000e-05
1.562500000000000000e-02,-3.814697265625000000e-06,1.562500000000000000e-02,9.012222290039062500e-05
2.343750000000000000e-02,5.245208740234375000e-06,2.343750000000000000e-02,8.821487426757812500e-05
3.125000000000000000e-02,0.000000000000000000e+00,3.125000000000000000e-02,8.201599121093750000e-05
3.906250000000000000e-02,-9.059906005859375000e-06,3.906250000000000000e-02,8.344650268554687500e-05
4.687500000000000000e-02,4.768371582031250000e-07,4.687500000000000000e-02,8.201599121093750000e-05
5.468750000000000000e-02,8.583068847656250000e-06,5.468750000000000000e-02,8.726119995117187500e-05
6.250000000000000000e-02,-4.291534423828125000e-06,6.250000000000000000e-02,8.487701416015625000e-05
7.031250000000000000e-02,-3.337860107421875000e-06,7.031250000000000000e-02,8.487701416015625000e-05
7.812500000000000000e-02,9.536743164062500000e-07,7.812500000000000000e-02,8.392333984375000000e-05
8.593750000000000000e-02,-2.861022949218750000e-06,8.593750000000000000e-02,8.440017700195312500e-05
9.375000000000000000e-02,1.430511474609375000e-06,9.375000000000000000e-02,8.916854858398437500e-05
1.015625000000000000e-01,-1.430511474609375000e-06,1.015625000000000000e-01,8.440017700195312500e-05
1.093750000000000000e-01,-2.861022949218750000e-06,1.093750000000000000e-01,8.153915405273437500e-05
1.171875000000000000e-01,9.536743164062500000e-07,1.171875000000000000e-01,8.726119995117187500e-05
1.250000000000000000e-01,1.430511474609375000e-06,1.250000000000000000e-01,8.964538574218750000e-05
1.328125000000000000e-01,0.000000000000000000e+00,1.328125000000000000e-01,7.915496826171875000e-05
1.406250000000000000e-01,9.536743164062500000e-07,1.406250000000000000e-01,8.821487426757812500e-05
1.484375000000000000e-01,2.861022949218750000e-06,1.484375000000000000e-01,9.202957153320312500e-05
1.562500000000000000e-01,-1.907348632812500000e-06,1.562500000000000000e-01,7.724761962890625000e-05
1.640625000000000000e-01,-3.337860107421875000e-06,1.640625000000000000e-01,7.772445678710937500e-05
1.718750000000000000e-01,-5.245208740234375000e-06,1.718750000000000000e-01,8.535385131835937500e-05
1.796875000000000000e-01,4.768371582031250000e-07,1.796875000000000000e-01,8.630752563476562500e-05
1.875000000000000000e-01,2.861022949218750000e-06,1.875000000000000000e-01,8.440017700195312500e-05
1.953125000000000000e-01,-4.291534423828125000e-06,1.953125000000000000e-01,8.487701416015625000e-05
2.031250000000000000e-01,2.861022949218750000e-06,2.031250000000000000e-01,8.964538574218750000e-05
2.109375000000000000e-01,2.861022949218750000e-06,2.109375000000000000e-01,9.155273437500000000e-05
2.187500000000000000e-01,-4.291534423828125000e-06,2.187500000000000000e-01,8.153915405273437500e-05
2.265625000000000000e-01,0.000000000000000000e+00,2.265625000000000000e-01,7.772445678710937500e-05
2.343750000000000000e-01,-4.768371582031250000e-07,2.343750000000000000e-01,8.964538574218750000e-05
2.421875000000000000e-01,-2.861022949218750000e-06,2.421875000000000000e-01,8.583068847656250000e-05
2.500000000000000000e-01,1.430511474609375000e-06,2.500000000000000000e-01,8.249282836914062500e-05
2.578125000000000000e-01,4.291534423828125000e-06,2.578125000000000000e-01,8.583068847656250000e-05
2.656250000000000000e-01,9.536743164062500000e-07,2.656250000000000000e-01,8.487701416015625000e-05
2.734375000000000000e-01,0.000000000000000000e+00,2.734375000000000000e-01,8.535385131835937500e-05
2.812500000000000000e-01,3.814697265625000000e-06,2.812500000000000000e-01,8.773803710937500000e-05
2.890625000000000000e-01,-1.907348632812500000e-06,2.890625000000000000e-01,8.296966552734375000e-05
2.968750000000000000e-01,-6.198883056640625000e-06,2.968750000000000000e-01,8.010864257812500000e-05
3.046875000000000000e-01,-9.536743164062500000e-07,3.046875000000000000e-01,8.487701416015625000e-05
3.125000000000000000e-01,1.430511474609375000e-06,3.125000000000000000e-01,8.535385131835937500e-05
3.203125000000000000e-01,3.814697265625000000e-06,3.203125000000000000e-01,8.344650268554687500e-05
3.281250000000000000e-01,0.000000000000000000e+00,3.281250000000000000e-01,8.201599121093750000e-05
3.359375000000000000e-01,4.768371582031250000e-07,3.359375000000000000e-01,9.155273437500000000e-05
3.437500000000000000e-01,1.907348632812500000e-06,3.437500000000000000e-01,9.202957153320312500e-05
3.515625000000000000e-01,2.384185791015625000e-06,3.515625000000000000e-01,8.153915405273437500e-05
3.593750000000000000e-01,-4.768371582031250000e-07,3.593750000000000000e-01,8.106231689453125000e-05
3.671875000000000000e-01,-9.059906005859375000e-06,3.671875000000000000e-01,8.440017700195312500e-05
3.750000000000000000e-01,-2.861022949218750000e-06,3.750000000000000000e-01,8.440017700195312500e-05
3.828125000000000000e-01,8.106231689453125000e-06,3.828125000000000000e-01,8.821487426757812500e-05
3.906250000000000000e-01,6.675720214843750000e-06,3.906250000000000000e-01,8.583068847656250000e-05
3.984375000000000000e-01,-1.907348632812500000e-06,3.984375000000000000e-01,8.010864257812500000e-05
4.062500000000000000e-01,3.337860107421875000e-06,4.062500000000000000e-01,8.249282836914062500e-05
4.140625000000000000e-01,-4.768371582031250000e-07,4.140625000000000000e-01,8.583068847656250000e-05
4.218750000000000000e-01,-1.907348632812500000e-06,4.218750000000000000e-01,9.155273437500000000e-05
4.296875000000000000e-01,-2.861022949218750000e-06,4.296875000000000000e-01,9.107589721679687500e-05
4.375000000000000000e-01,-6.198883056640625000e-06,4.375000000000000000e-01,8.153915405273437500e-05
4.453125000000000000e-01,4.768371582031250000e-06,4.453125000000000000e-01,8.249282836914062500e-05
4.531250000000000000e-01,5.245208740234375000e-06,4.531250000000000000e-01,8.487701416015625000e-05
4.609375000000000000e-01,4.768371582031250000e-07,4.609375000000000000e-01,8.916854858398437500e-05
4.687500000000000000e-01,-4.768371582031250000e-07,4.687500000000000000e-01,8.153915405273437500e-05
4.765625000000000000e-01,-1.430511474609375000e-06,4.765625000000000000e-01,8.201599121093750000e-05
4.843750000000000000e-01,7.152557373046875000e-06,4.843750000000000000e-01,9.441375732421875000e-05
4.921875000000000000e-01,1.430511474609375000e-06,4.921875000000000000e-01,8.487701416015625000e-05
5.000000000000000000e-01,-7.152557373046875000e-06,5.000000000000000000e-01,7.820129394531250000e-05
5.078125000000000000e-01,4.768371582031250000e-06,5.078125000000000000e-01,8.535385131835937500e-05
5.156250000000000000e-01,1.907348632812500000e-06,5.156250000000000000e-01,7.629394531250000000e-05
5.234375000000000000e-01,-9.536743164062500000e-06,5.234375000000000000e-01,6.961822509765625000e-05
5.312500000000000000e-01,0.000000000000000000e+00,5.312500000000000000e-01,8.678436279296875000e-05
5.390625000000000000e-01,2.861022949218750000e-06,5.390625000000000000e-01,9.489059448242187500e-05
5.468750000000000000e-01,-4.768371582031250000e-06,5.468750000000000000e-01,8.964538574218750000e-05
5.546875000000000000e-01,2.861022949218750000e-06,5.546875000000000000e-01,9.441375732421875000e-05
5.625000000000000000e-01,1.430511474609375000e-06,5.625000000000000000e-01,8.392333984375000000e-05
5.703125000000000000e-01,-1.907348632812500000e-06,5.703125000000000000e-01,7.867813110351562500e-05
5.781250000000000000e-01,2.384185791015625000e-06,5.781250000000000000e-01,8.630752563476562500e-05
5.859375000000000000e-01,4.768371582031250000e-07,5.859375000000000000e-01,8.296966552734375000e-05
5.937500000000000000e-01,-9.536743164062500000e-07,5.937500000000000000e-01,8.440017700195312500e-05
6.015625000000000000e-01,1.907348632812500000e-06,6.015625000000000000e-01,8.344650268554687500e-05
6.093750000000000000e-01,4.768371582031250000e-06,6.093750000000000000e-01,8.344650268554687500e-05
6.171875000000000000e-01,-2.861022949218750000e-06,6.171875000000000000e-01,8.678436279296875000e-05
6.250000000000000000e-01,-4.768371582031250000e-06,6.250000000000000000e-01,8.821487426757812500e-05
6.328125000000000000e-01,-1.430511474609375000e-06,6.328125000000000000e-01,8.296966552734375000e-05
6.406250000000000000e-01,5.722045898437500000e-06,6.406250000000000000e-01,8.153915405273437500e-05
6.484375000000000000e-01,5.245208740234375000e-06,6.484375000000000000e-01,8.487701416015625000e-05
6.562500000000000000e-01,-6.675720214843750000e-06,6.562500000000000000e-01,9.012222290039062500e-05
6.640625000000000000e-01,1.430511474609375000e-06,6.640625000000000000e-01,8.487701416015625000e-05
6.718750000000000000e-01,1.907348632812500000e-06,6.718750000000000000e-01,8.869171142578125000e-05
6.796875000000000000e-01,-2.384185791015625000e-06,6.796875000000000000e-01,8.487701416015625000e-05
6.875000000000000000e-01,2.861022949218750000e-06,6.875000000000000000e-01,7.677078247070312500e-05
6.953125000000000000e-01,-2.384185791015625000e-06,6.953125000000000000e-01,9.202957153320312500e-05
7.031250000000000000e-01,-4.768371582031250000e-06,7.031250000000000000e-01,8.821487426757812500e-05
7.109375000000000000e-01,1.430511474609375000e-06,7.109375000000000000e-01,7.820129394531250000e-05
7.187500000000000000e-01,0.000000000000000000e+00,7.187500000000000000e-01,8.106231689453125000e-05
7.265625000000000000e-01,-9.536743164062500000e-07,7.265625000000000000e-01,8.201599121093750000e-05
7.343750000000000000e-01,2.861022949218750000e-06,7.343750000000000000e-01,8.344650268554687500e-05
7.421875000000000000e-01,1.430511474609375000e-06,7.421875000000000000e-01,9.298324584960937500e-05
7.500000000000000000e-01,2.384185791015625000e-06,7.500000000000000000e-01,8.392333984375000000e-05
7.578125000000000000e-01,-4.291534423828125000e-06,7.578125000000000000e-01,7.963180541992187500e-05
7.656250000000000000e-01,-3.814697265625000000e-06,7.656250000000000000e-01,8.964538574218750000e-05
7.734375000000000000e-01,-4.768371582031250000e-07,7.734375000000000000e-01,8.201599121093750000e-05
7.812500000000000000e-01,0.000000000000000000e+00,7.812500000000000000e-01,8.201599121093750000e-05
7.890625000000000000e-01,5.245208740234375000e-06,7.890625000000000000e-01,9.536743164062500000e-05
7.968750000000000000e-01,-4.768371582031250000e-07,7.968750000000000000e-01,8.392333984375000000e-05
8.046875000000000000e-01,1.907348632812500000e-06,8.046875000000000000e-01,7.390975952148437500e-05
8.125000000000000000e-01,4.291534423828125000e-06,8.125000000000000000e-01,9.298324584960937500e-05
8.203125000000000000e-01,-9.536743164062500000e-07,8.203125000000000000e-01,9.059906005859375000e-05
8.281250000000000000e-01,-2.861022949218750000e-06,8.281250000000000000e-01,7.724761962890625000e-05
8.359375000000000000e-01,-8.106231689453125000e-06,8.359375000000000000e-01,8.058547973632812500e-05
8.437500000000000000e-01,9.536743164062500000e-07,8.437500000000000000e-01,8.678436279296875000e-05
8.515625000000000000e-01,6.198883056640625000e-06,8.515625000000000000e-01,8.583068847656250000e-05
8.593750000000000000e-01,-4.768371582031250000e-07,8.593750000000000000e-01,8.440017700195312500e-05
8.671875000000000000e-01,-4.768371582031250000e-07,8.671875000000000000e-01,9.155273437500000000e-05
8.750000000000000000e-01,0.000000000000000000e+00,8.750000000000000000e-01,8.964538574218750000e-05
8.828125000000000000e-01,4.768371582031250000e-07,8.828125000000000000e-01,7.820129394531250000e-05
8.906250000000000000e-01,-2.861022949218750000e-06,8.906250000000000000e-01,7.915496826171875000e-05
8.984375000000000000e-01,-9.536743164062500000e-07,8.984375000000000000e-01,8.487701416015625000e-05
9.062500000000000000e-01,-4.768371582031250000e-07,9.062500000000000000e-01,8.869171142578125000e-05
9.140625000000000000e-01,-1.907348632812500000e-06,9.140625000000000000e-01,8.916854858398437500e-05
9.218750000000000000e-01,-6.198883056640625000e-06,9.218750000000000000e-01,8.773803710937500000e-05
9.296875000000000000e-01,-2.384185791015625000e-06,9.296875000000000000e-01,8.153915405273437500e-05
9.375000000000000000e-01,9.059906005859375000e-06,9.375000000000000000e-01,8.201599121093750000e-05
9.453125000000000000e-01,3.814697265625000000e-06,9.453125000000000000e-01,8.296966552734375000e-05
9.531250000000000000e-01,-3.337860107421875000e-06,9.531250000000000000e-01,7.963180541992187500e-05
9.609375000000000000e-01,-2.384185791015625000e-06,9.609375000000000000e-01,8.630752563476562500e-05
9.687500000000000000e-01,-4.768371582031250000e-07,9.687500000000000000e-01,8.821487426757812500e-05
9.765625000000000000e-01,0.000000000000000000e+00,9.765625000000000000e-01,8.821487426757812500e-05
9.843750000000000000e-01,6.675720214843750000e-06,9.843750000000000000e-01,8.249282836914062500e-05
9.921875000000000000e-01,1.907348632812500000e-05,9.921875000000000000e-01,7.438659667968750000e-05
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
